Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
922	0	0	1	6	Exhaus	0.7522,0.5616,0.427,0.5803	0.5901,0.2995,0.5141,0.4679;0.5901,0.5616,0.5141,0.5553;0.5901,0.5616,0.427,0.5262;0.5901,0.5141,0.7522,0.6188;0.2995,0.5141,0.7522,0.5219;0.5616,0.427,0.7522,0.5803	0.73,0.5958,0.4918,0.6059	0.6102,0.3142,0.5862,0.5035;0.6102,0.5958,0.5862,0.5974;0.6102,0.5958,0.4918,0.5659;0.6102,0.5862,0.73,0.6421;0.3142,0.5862,0.73,0.5435;0.5958,0.4918,0.73,0.6059
923	0	0	0	0	Both_failed	0	0	0	0
924	0	0	0	0	Both_failed	0	0	0	0
925	0	0	0	0	Both_failed	0	0	0	0
926	0	0	1	1		0.4124,0.4124,0.6501,0.4916	0.4124,0.4124,0.6501,0.4916	0.4662,0.4662,0.642,0.5248	0.4662,0.4662,0.642,0.5248
927	0	0	0	0	Both_failed	0	0	0	0
928	0	0	0	0	Both_failed	0	0	0	0
929	0	0	1	1		0.7057,0.5616,0.6337	0.5616,0.7057,0.6337	0.673,0.5958,0.6344	0.5958,0.673,0.6344
930	0	0	0	0	Both_failed	0	0	0	0
931	0	0	2	2		0.5616,0.2995,0.5535,0.4715;0.5616,0.5901,0.5535,0.5684	0.2995,0.5535,0.5616,0.4715;0.5901,0.5535,0.5616,0.5684	0.5958,0.3142,0.5812,0.4971;0.5958,0.6102,0.5812,0.5957	0.3142,0.5812,0.5958,0.4971;0.6102,0.5812,0.5958,0.5957
932	0	0	0	0	Both_failed	0	0	0	0
933	0	0	0	0	Both_failed	0	0	0	0
934	0	0	0	0	Both_failed	0	0	0	0
935	0	0	0	0	Both_failed	0	0	0	0
936	0	0	0	0	Both_failed	0	0	0	0
937	0	0	1	1		0.8808,0.4124,0.6466	0.8808,0.4124,0.6466	0.8442,0.4662,0.6552	0.8442,0.4662,0.6552
938	0	0	0	0	Both_failed	0	0	0	0
939	0	0	0	0	Both_failed	0	0	0	0
940	0	0	0	0	Both_failed	0	0	0	0
941	0	0	0	0	Both_failed	0	0	0	0
942	0	0	0	0	Both_failed	0	0	0	0
943	0	0	0	0	Both_failed	0	0	0	0
944	0	0	0	0	Both_failed	0	0	0	0
945	0	0	0	0	Both_failed	0	0	0	0
946	0	0	0	0	Both_failed	0	0	0	0
947	0	0	0	0	Both_failed	0	0	0	0
948	0	0	0	0	Both_failed	0	0	0	0
949	0	0	2	2		0.5141,0.2995,0.5616,0.4584;0.5141,0.2995,0.5616,0.4584	0.5616,0.2995,0.5141,0.4584;0.5616,0.2995,0.5141,0.4584	0.5862,0.3142,0.5958,0.4987;0.5862,0.3142,0.5958,0.4987	0.5958,0.3142,0.5862,0.4987;0.5958,0.3142,0.5862,0.4987
950	0	0	0	0	Both_failed	0	0	0	0
951	0	0	0	0	Both_failed	0	0	0	0
952	0	0	0	0	Both_failed	0	0	0	0
953	0	0	0	0	Both_failed	0	0	0	0
954	0	0	1	1		0.6717,0.5901,0.2995,0.5204	0.2995,0.6717,0.5901,0.5204	0.6756,0.6102,0.3142,0.5333	0.3142,0.6756,0.6102,0.5333
955	0	0	4	8	Exhaus	0.4951,0.5616,0.427,0.4946;0.4951,0.5616,0.5901,0.5489;0.4951,0.4518,0.427,0.458;0.4951,0.4518,0.5901,0.5123	0.5616,0.427,0.4951,0.4946;0.5616,0.427,0.427,0.4719;0.5616,0.4951,0.5901,0.5489;0.5616,0.427,0.5901,0.5262;0.427,0.4951,0.4518,0.458;0.427,0.427,0.4518,0.4353;0.4951,0.4518,0.5901,0.5123;0.427,0.4518,0.5901,0.4896	0.5632,0.5958,0.4918,0.5503;0.5632,0.5958,0.6102,0.5897;0.5632,0.45,0.4918,0.5017;0.5632,0.45,0.6102,0.5411	0.5958,0.4918,0.5632,0.5503;0.5958,0.4918,0.4918,0.5265;0.5958,0.5632,0.6102,0.5897;0.5958,0.4918,0.6102,0.5659;0.4918,0.5632,0.45,0.5017;0.4918,0.4918,0.45,0.4779;0.5632,0.45,0.6102,0.5411;0.4918,0.45,0.6102,0.5173
956	0	0	0	0	Both_failed	0	0	0	0
957	0	0	1	1		0.8288,0.5901,0.7094	0.5901,0.8288,0.7094	0.7978,0.6102,0.704	0.6102,0.7978,0.704
958	0	0	0	0	Both_failed	0	0	0	0
959	0	0	0	0	Both_failed	0	0	0	0
960	0	0	0	0	Both_failed	0	0	0	0
961	0	0	0	0	Both_failed	0	0	0	0
962	0	0	4	4		0.7057,0.4124,0.5591;0.7057,0.7522,0.729;0.7057,0.4518,0.5788;0.7057,0.7029,0.7043	0.7057,0.4124,0.5591;0.7057,0.7522,0.729;0.7057,0.4518,0.5788;0.7057,0.7029,0.7043	0.673,0.4662,0.5696;0.673,0.73,0.7015;0.673,0.45,0.5615;0.673,0.7014,0.6872	0.673,0.4662,0.5696;0.673,0.73,0.7015;0.673,0.45,0.5615;0.673,0.7014,0.6872
963	0	0	0	0	Both_failed	0	0	0	0
964	0	0	1	1		0.7522,0.4951,0.6236	0.7522,0.4951,0.6236	0.73,0.5632,0.6466	0.73,0.5632,0.6466
965	0	0	3	3		0.8808,0.5141,0.6974;0.8808,0.5535,0.7171;0.8808,0.6501,0.7654	0.5141,0.8808,0.6974;0.5535,0.8808,0.7171;0.6501,0.8808,0.7654	0.8442,0.5862,0.7152;0.8442,0.5812,0.7127;0.8442,0.642,0.7431	0.5862,0.8442,0.7152;0.5812,0.8442,0.7127;0.642,0.8442,0.7431
966	0	0	0	0	Both_failed	0	0	0	0
967	0	0	0	0	Both_failed	0	0	0	0
968	0	0	0	0	Both_failed	0	0	0	0
969	0	0	0	0	Both_failed	0	0	0	0
970	0	0	1	1		0.5616,0.427,0.7522,0.4518,0.5481	0.4518,0.5616,0.427,0.7522,0.5481	0.5958,0.4918,0.73,0.45,0.5669	0.45,0.5958,0.4918,0.73,0.5669
971	0	0	2	2		0.8288,0.3761,0.6024;0.8288,0.427,0.6279	0.8288,0.3761,0.6024;0.8288,0.427,0.6279	0.7978,0.4102,0.604;0.7978,0.4918,0.6448	0.7978,0.4102,0.604;0.7978,0.4918,0.6448
972	0	0	0	0	Both_failed	0	0	0	0
973	0	0	1	1		0.6654,0.427,0.8808,0.6577	0.8808,0.427,0.6654,0.6577	0.6918,0.4918,0.8442,0.6759	0.8442,0.4918,0.6918,0.6759
974	0	0	0	0	Both_failed	0	0	0	0
975	0	0	1	2	Exhaus	0.6717,0.427,0.5233,0.5407	0.6717,0.5233,0.427,0.5407;0.4527,0.5233,0.427,0.4677	0.6756,0.4918,0.535,0.5675	0.6756,0.535,0.4918,0.5675;0.4992,0.535,0.4918,0.5087
976	0	0	0	0	Both_failed	0	0	0	0
977	0	0	0	0	Both_failed	0	0	0	0
978	0	0	1	1	Greedy_partly_contained	0.6654,0.4124,0.427,0.7169,0.5554	0.7169,0.427,0.5535,0.5658	0.6918,0.4662,0.4918,0.7204,0.5926	0.7204,0.4918,0.5812,0.5978
979	0	0	0	0	Both_failed	0	0	0	0
980	0	0	0	0	Both_failed	0	0	0	0
981	0	0	0	0	Both_failed	0	0	0	0
982	0	0	1	5	Exhaus	0.6654,0.4951,0.2551,0.4719	0.5901,0.4951,0.2551,0.4468;0.5901,0.2551,0.6654,0.5035;0.4951,0.2551,0.6654,0.4719;0.4951,0.2551,0.6717,0.474;0.2551,0.6654,0.6717,0.5307	0.6918,0.5632,0.3318,0.5289	0.6102,0.5632,0.3318,0.5017;0.6102,0.3318,0.6918,0.5446;0.5632,0.3318,0.6918,0.5289;0.5632,0.3318,0.6756,0.5235;0.3318,0.6918,0.6756,0.5664
983	0	0	1	1	Greedy_contained	0.6493,0.5141,0.5901,0.7169,0.5535,0.6048	0.7169,0.5141,0.5901,0.5535,0.5936	0.672,0.5862,0.6102,0.7204,0.5812,0.634	0.7204,0.5862,0.6102,0.5812,0.6245
984	0	0	0	0	Both_failed	0	0	0	0
985	0	0	1	1		0.7454,0.5616,0.6535	0.7454,0.5616,0.6535	0.7446,0.5958,0.6702	0.7446,0.5958,0.6702
986	0	0	0	0	Both_failed	0	0	0	0
987	0	0	0	0	Both_failed	0	0	0	0
988	0	0	4	8	Exhaus	0.8808,0.5141,0.4527,0.6159;0.8808,0.5141,0.4124,0.6024;0.8808,0.5141,0.7522,0.7157;0.8808,0.5141,0.4518,0.6156	0.4124,0.5141,0.4527,0.4597;0.4124,0.5141,0.7522,0.5596;0.5141,0.4527,0.4518,0.4729;0.5141,0.4527,0.8808,0.6159;0.5141,0.4124,0.8808,0.6024;0.5141,0.7522,0.4518,0.5727;0.5141,0.7522,0.8808,0.7157;0.5141,0.4518,0.8808,0.6156	0.8442,0.5862,0.4992,0.6432;0.8442,0.5862,0.4662,0.6322;0.8442,0.5862,0.73,0.7201;0.8442,0.5862,0.45,0.6268	0.4662,0.5862,0.4992,0.5172;0.4662,0.5862,0.73,0.5941;0.5862,0.4992,0.45,0.5118;0.5862,0.4992,0.8442,0.6432;0.5862,0.4662,0.8442,0.6322;0.5862,0.73,0.45,0.5887;0.5862,0.73,0.8442,0.7201;0.5862,0.45,0.8442,0.6268
989	0	0	0	0	Both_failed	0	0	0	0
990	0	0	0	0	Both_failed	0	0	0	0
991	0	0	0	0	Both_failed	0	0	0	0
992	0	0	0	0	Both_failed	0	0	0	0
993	0	0	0	0	Both_failed	0	0	0	0
994	0	0	0	0	Both_failed	0	0	0	0
995	0	0	0	0	Both_failed	0	0	0	0
996	0	0	0	0	Both_failed	0	0	0	0
997	0	0	1	1		0.7522,0.4951,0.6236	0.7522,0.4951,0.6236	0.73,0.5632,0.6466	0.73,0.5632,0.6466
998	0	0	0	0	Both_failed	0	0	0	0
999	0	0	0	0	Both_failed	0	0	0	0
1000	0	0	0	0	Both_failed	0	0	0	0
1001	0	0	1	1	Greedy_contained	0.6493,0.2995,0.4527,0.4859,0.4718	0.4527,0.2995,0.4859,0.4127	0.672,0.3142,0.4992,0.5478,0.5083	0.4992,0.3142,0.5478,0.4537
1002	0	0	3	3		0.8808,0.5233,0.7021;0.8808,0.427,0.6539;0.8808,0.427,0.6539	0.5233,0.8808,0.7021;0.427,0.8808,0.6539;0.427,0.8808,0.6539	0.8442,0.535,0.6896;0.8442,0.4918,0.668;0.8442,0.4918,0.668	0.535,0.8442,0.6896;0.4918,0.8442,0.668;0.4918,0.8442,0.668
1003	0	0	1	1		0.6717,0.4951,0.5233,0.5634	0.6717,0.5233,0.4951,0.5634	0.6756,0.5632,0.535,0.5913	0.6756,0.535,0.5632,0.5913
1004	0	0	1	1		0.6717,0.5616,0.6166	0.5616,0.6717,0.6166	0.6756,0.5958,0.6357	0.5958,0.6756,0.6357
1005	0	0	2	2		0.7057,0.5616,0.6337;0.7057,0.4527,0.5792	0.5616,0.7057,0.6337;0.7057,0.4527,0.5792	0.673,0.5958,0.6344;0.673,0.4992,0.5861	0.5958,0.673,0.6344;0.673,0.4992,0.5861
1006	0	0	3	3		0.7029,0.6501,0.4124,0.5885;0.7029,0.6501,0.2749,0.5426;0.7029,0.6501,0.5233,0.6254	0.6501,0.7029,0.4124,0.5885;0.6501,0.7029,0.2749,0.5426;0.6501,0.7029,0.5233,0.6254	0.7014,0.642,0.4662,0.6032;0.7014,0.642,0.3648,0.5694;0.7014,0.642,0.535,0.6261	0.642,0.7014,0.4662,0.6032;0.642,0.7014,0.3648,0.5694;0.642,0.7014,0.535,0.6261
1007	0	0	0	0	Both_failed	0	0	0	0
1008	0	0	0	0	Both_failed	0	0	0	0
1009	0	0	3	3		0.8808,0.4124,0.6466;0.8808,0.5233,0.7021;0.8808,0.5141,0.6974	0.4124,0.8808,0.6466;0.8808,0.5233,0.7021;0.8808,0.5141,0.6974	0.8442,0.4662,0.6552;0.8442,0.535,0.6896;0.8442,0.5862,0.7152	0.4662,0.8442,0.6552;0.8442,0.535,0.6896;0.8442,0.5862,0.7152
1010	0	0	0	0	Both_failed	0	0	0	0
1011	0	0	3	3		0.7454,0.4527,0.8808,0.693;0.7454,0.4527,0.427,0.5417;0.7454,0.4527,0.5535,0.5839	0.7454,0.8808,0.4527,0.693;0.7454,0.4527,0.427,0.5417;0.7454,0.4527,0.5535,0.5839	0.7446,0.4992,0.8442,0.696;0.7446,0.4992,0.4918,0.5785;0.7446,0.4992,0.5812,0.6083	0.7446,0.8442,0.4992,0.696;0.7446,0.4992,0.4918,0.5785;0.7446,0.4992,0.5812,0.6083
1012	0	0	1	2	Exhaus	0.6654,0.4124,0.2551,0.4443	0.2551,0.4124,0.6654,0.4443;0.2551,0.4124,0.3761,0.3479	0.6918,0.4662,0.3318,0.4966	0.3318,0.4662,0.6918,0.4966;0.3318,0.4662,0.4102,0.4027
1013	0	0	3	8	Exhaus	0.7454,0.4951,0.4124,0.551;0.7454,0.4951,0.2995,0.5133;0.7454,0.4951,0.4527,0.5644	0.7454,0.4124,0.4951,0.551;0.7454,0.4124,0.4527,0.5368;0.7454,0.2995,0.4951,0.5133;0.7454,0.2995,0.4527,0.4992;0.7454,0.4951,0.4527,0.5644;0.4124,0.2995,0.4951,0.4023;0.2995,0.4951,0.4527,0.4158;0.2995,0.4951,0.7169,0.5038	0.7446,0.5632,0.4662,0.5913;0.7446,0.5632,0.3142,0.5407;0.7446,0.5632,0.4992,0.6023	0.7446,0.4662,0.5632,0.5913;0.7446,0.4662,0.4992,0.57;0.7446,0.3142,0.5632,0.5407;0.7446,0.3142,0.4992,0.5193;0.7446,0.5632,0.4992,0.6023;0.4662,0.3142,0.5632,0.4479;0.3142,0.5632,0.4992,0.4589;0.3142,0.5632,0.7204,0.5326
1014	0	0	0	0	Both_failed	0	0	0	0
1015	0	0	0	0	Both_failed	0	0	0	0
1016	0	0	3	3		0.7029,0.4951,0.4124,0.5368;0.7029,0.4951,0.6501,0.616;0.7029,0.4951,0.4124,0.5368	0.4124,0.4951,0.7029,0.5368;0.4951,0.6501,0.7029,0.616;0.4951,0.4124,0.7029,0.5368	0.7014,0.5632,0.4662,0.5769;0.7014,0.5632,0.642,0.6355;0.7014,0.5632,0.4662,0.5769	0.4662,0.5632,0.7014,0.5769;0.5632,0.642,0.7014,0.6355;0.5632,0.4662,0.7014,0.5769
1017	0	0	1	1		0.7522,0.4124,0.5823	0.4124,0.7522,0.5823	0.73,0.4662,0.5981	0.4662,0.73,0.5981
1018	0	0	0	0	Both_failed	0	0	0	0
1019	0	0	1	1		0.4951,0.427,0.427,0.4497	0.4951,0.427,0.427,0.4497	0.5632,0.4918,0.4918,0.5156	0.5632,0.4918,0.4918,0.5156
1020	0	0	0	0	Both_failed	0	0	0	0
1021	0	0	0	0	Both_failed	0	0	0	0
1022	0	0	0	0	Both_failed	0	0	0	0
1023	0	0	0	0	Both_failed	0	0	0	0
1024	0	0	0	0	Both_failed	0	0	0	0
1025	0	0	1	1		0.6717,0.427,0.4527,0.4124,0.491	0.427,0.4527,0.6717,0.4124,0.491	0.6756,0.4918,0.4992,0.4662,0.5332	0.4918,0.4992,0.6756,0.4662,0.5332
1026	0	0	2	2		0.427,0.5901,0.6149,0.544;0.427,0.5901,0.5233,0.5135	0.6149,0.427,0.5901,0.544;0.427,0.5901,0.5233,0.5135	0.4918,0.6102,0.6454,0.5825;0.4918,0.6102,0.535,0.5457	0.6454,0.4918,0.6102,0.5825;0.4918,0.6102,0.535,0.5457
1027	0	0	0	0	Both_failed	0	0	0	0
1028	0	0	0	0	Both_failed	0	0	0	0
1029	0	0	0	0	Both_failed	0	0	0	0
1030	0	0	0	0	Both_failed	0	0	0	0
1031	0	0	0	0	Both_failed	0	0	0	0
1032	0	0	2	3	Exhaus	0.7522,0.5141,0.6717,0.646;0.7522,0.5141,0.6149,0.6271	0.6717,0.5141,0.6149,0.6002;0.6717,0.5141,0.7522,0.646;0.5141,0.6149,0.7522,0.6271	0.73,0.5862,0.6756,0.6639;0.73,0.5862,0.6454,0.6539	0.6756,0.5862,0.6454,0.6357;0.6756,0.5862,0.73,0.6639;0.5862,0.6454,0.73,0.6539
1033	0	0	0	0	Both_failed	0	0	0	0
1034	0	0	0	0	Both_failed	0	0	0	0
1035	0	0	0	0	Both_failed	0	0	0	0
1036	0	0	0	0	Both_failed	0	0	0	0
1037	0	0	0	0	Both_failed	0	0	0	0
1038	0	0	0	0	Both_failed	0	0	0	0
1039	0	0	3	3		0.7522,0.427,0.6493,0.6095;0.7522,0.427,0.2995,0.4929;0.7522,0.427,0.4124,0.5305	0.7522,0.6493,0.427,0.6095;0.7522,0.427,0.2995,0.4929;0.7522,0.427,0.4124,0.5305	0.73,0.4918,0.672,0.6313;0.73,0.4918,0.3142,0.512;0.73,0.4918,0.4662,0.5627	0.73,0.672,0.4918,0.6313;0.73,0.4918,0.3142,0.512;0.73,0.4918,0.4662,0.5627
1040	0	0	0	0	Both_failed	0	0	0	0
1041	0	0	0	0	Both_failed	0	0	0	0
1042	0	0	0	0	Both_failed	0	0	0	0
1043	0	0	0	0	Both_failed	0	0	0	0
1044	0	0	0	0	Both_failed	0	0	0	0
1045	0	0	0	0	Both_failed	0	0	0	0
1046	0	0	2	2		0.4124,0.7522,0.4124,0.5257;0.4124,0.7522,0.4124,0.5257	0.4124,0.4124,0.7522,0.5257;0.4124,0.7522,0.4124,0.5257	0.4662,0.73,0.4662,0.5541;0.4662,0.73,0.4662,0.5541	0.4662,0.4662,0.73,0.5541;0.4662,0.73,0.4662,0.5541
1047	0	0	0	0	Both_failed	0	0	0	0
1048	0	0	2	2		0.5141,0.6501,0.764,0.5233,0.6129;0.5141,0.6501,0.427,0.5233,0.5286	0.764,0.5141,0.5233,0.6501,0.6129;0.427,0.5141,0.5233,0.6501,0.5286	0.5862,0.642,0.7482,0.535,0.6278;0.5862,0.642,0.4918,0.535,0.5638	0.7482,0.5862,0.535,0.642,0.6278;0.4918,0.5862,0.535,0.642,0.5638
1049	0	0	0	0	Both_failed	0	0	0	0
1050	0	0	2	2		0.5141,0.2995,0.427,0.4135;0.5141,0.2995,0.4518,0.4218	0.2995,0.427,0.5141,0.4135;0.2995,0.5141,0.4518,0.4218	0.5862,0.3142,0.4918,0.4641;0.5862,0.3142,0.45,0.4501	0.3142,0.4918,0.5862,0.4641;0.3142,0.5862,0.45,0.4501
1051	0	0	0	0	Both_failed	0	0	0	0
1052	0	0	0	0	Both_failed	0	0	0	0
1053	0	0	0	0	Both_failed	0	0	0	0
1054	0	0	1	1		0.4951,0.5535,0.427,0.4919	0.5535,0.4951,0.427,0.4919	0.5632,0.5812,0.4918,0.5454	0.5812,0.5632,0.4918,0.5454
1055	0	0	0	0	Both_failed	0	0	0	0
1056	0	0	0	0	Both_failed	0	0	0	0
1057	0	0	1	1		0.7057,0.2551,0.4804	0.2551,0.7057,0.4804	0.673,0.3318,0.5024	0.3318,0.673,0.5024
1058	0	0	0	0	Both_failed	0	0	0	0
1059	0	0	2	2		0.8808,0.7454,0.8131;0.8808,0.6717,0.7762	0.7454,0.8808,0.8131;0.8808,0.6717,0.7762	0.8442,0.7446,0.7944;0.8442,0.6756,0.7599	0.7446,0.8442,0.7944;0.8442,0.6756,0.7599
1060	0	0	0	0	Both_failed	0	0	0	0
1061	0	0	0	0	Both_failed	0	0	0	0
1062	0	0	0	0	Both_failed	0	0	0	0
1063	0	0	0	0	Both_failed	0	0	0	0
1064	0	0	0	0	Both_failed	0	0	0	0
1065	0	0	1	1		0.2995,0.7522,0.4124,0.488	0.2995,0.4124,0.7522,0.488	0.3142,0.73,0.4662,0.5035	0.3142,0.4662,0.73,0.5035
1066	0	0	0	0	Both_failed	0	0	0	0
1067	0	0	1	1		0.7057,0.7454,0.7255	0.7057,0.7454,0.7255	0.673,0.7446,0.7088	0.673,0.7446,0.7088
1068	0	0	3	3		0.8808,0.6717,0.7762;0.8808,0.5141,0.6974;0.8808,0.4518,0.6663	0.6717,0.8808,0.7762;0.8808,0.5141,0.6974;0.8808,0.4518,0.6663	0.8442,0.6756,0.7599;0.8442,0.5862,0.7152;0.8442,0.45,0.6471	0.6756,0.8442,0.7599;0.8442,0.5862,0.7152;0.8442,0.45,0.6471
1069	0	0	1	1		0.7057,0.4124,0.5591	0.4124,0.7057,0.5591	0.673,0.4662,0.5696	0.4662,0.673,0.5696
1070	0	0	1	1		0.4124,0.2551,0.5233,0.3969	0.2551,0.4124,0.5233,0.3969	0.4662,0.3318,0.535,0.4443	0.3318,0.4662,0.535,0.4443
1071	0	0	0	0	Both_failed	0	0	0	0
1072	0	0	0	0	Both_failed	0	0	0	0
1073	0	0	0	0	Both_failed	0	0	0	0
1074	0	0	0	0	Both_failed	0	0	0	0
1075	0	0	0	0	Both_failed	0	0	0	0
1076	0	0	0	0	Both_failed	0	0	0	0
1077	0	0	1	2	Exhaus	0.5535,0.4124,0.2551,0.427,0.412	0.2995,0.427,0.4124,0.2551,0.3485;0.427,0.5535,0.4124,0.2551,0.412	0.5812,0.4662,0.3318,0.4918,0.4678	0.3142,0.4918,0.4662,0.3318,0.401;0.4918,0.5812,0.4662,0.3318,0.4678
1078	0	0	1	1		0.6717,0.5141,0.427,0.5376	0.6717,0.5141,0.427,0.5376	0.6756,0.5862,0.4918,0.5845	0.6756,0.5862,0.4918,0.5845
1079	0	0	1	1		0.8808,0.4124,0.6466	0.4124,0.8808,0.6466	0.8442,0.4662,0.6552	0.4662,0.8442,0.6552
1080	0	0	0	0	Both_failed	0	0	0	0
1081	0	0	0	0	Both_failed	0	0	0	0
1082	0	0	1	1		0.7057,0.6501,0.6779	0.7057,0.6501,0.6779	0.673,0.642,0.6575	0.673,0.642,0.6575
1083	0	0	0	0	Both_failed	0	0	0	0
1084	0	0	3	6	Exhaus	0.6717,0.2995,0.7522,0.5745;0.6717,0.2995,0.6493,0.5402;0.6717,0.2995,0.4518,0.4743	0.6717,0.5616,0.6493,0.6275;0.6717,0.7522,0.2995,0.5745;0.6717,0.6493,0.2995,0.5402;0.6717,0.2995,0.4518,0.4743;0.5616,0.7522,0.2995,0.5378;0.7522,0.2995,0.4518,0.5012	0.6756,0.3142,0.73,0.5733;0.6756,0.3142,0.672,0.5539;0.6756,0.3142,0.45,0.4799	0.6756,0.5958,0.672,0.6478;0.6756,0.73,0.3142,0.5733;0.6756,0.672,0.3142,0.5539;0.6756,0.3142,0.45,0.4799;0.5958,0.73,0.3142,0.5467;0.73,0.3142,0.45,0.4981
1085	0	0	0	0	Both_failed	0	0	0	0
1086	0	0	2	2		0.8808,0.4951,0.688;0.8808,0.5233,0.7021	0.4951,0.8808,0.688;0.5233,0.8808,0.7021	0.8442,0.5632,0.7037;0.8442,0.535,0.6896	0.5632,0.8442,0.7037;0.535,0.8442,0.6896
1087	0	0	0	0	Both_failed	0	0	0	0
1088	0	0	0	0	Both_failed	0	0	0	0
1089	0	0	0	0	Both_failed	0	0	0	0
1090	0	0	2	2		0.8288,0.427,0.6279;0.8288,0.7454,0.7871	0.427,0.8288,0.6279;0.8288,0.7454,0.7871	0.7978,0.4918,0.6448;0.7978,0.7446,0.7712	0.4918,0.7978,0.6448;0.7978,0.7446,0.7712
1091	0	0	1	1		0.7057,0.5616,0.6337	0.5616,0.7057,0.6337	0.673,0.5958,0.6344	0.5958,0.673,0.6344
1092	0	0	1	1		0.7522,0.4124,0.5233,0.2749,0.4907	0.5233,0.2749,0.7522,0.4124,0.4907	0.73,0.4662,0.535,0.3648,0.524	0.535,0.3648,0.73,0.4662,0.524
1093	0	0	0	0	Both_failed	0	0	0	0
1094	0	0	0	0	Both_failed	0	0	0	0
1095	0	0	0	0	Both_failed	0	0	0	0
1096	0	0	0	0	Both_failed	0	0	0	0
1097	0	0	0	0	Both_failed	0	0	0	0
1098	0	0	2	4	Exhaus	0.6717,0.4124,0.4124,0.4988;0.6717,0.4124,0.4518,0.512	0.4124,0.6717,0.4124,0.4988;0.4124,0.6717,0.4518,0.512;0.4124,0.4124,0.6501,0.4916;0.4124,0.6501,0.4518,0.5048	0.6756,0.4662,0.4662,0.536;0.6756,0.4662,0.45,0.5306	0.4662,0.6756,0.4662,0.536;0.4662,0.6756,0.45,0.5306;0.4662,0.4662,0.642,0.5248;0.4662,0.642,0.45,0.5194
1099	0	0	0	0	Both_failed	0	0	0	0
1100	0	0	0	0	Both_failed	0	0	0	0
1101	0	0	0	0	Both_failed	0	0	0	0
1102	0	0	0	0	Both_failed	0	0	0	0
1103	0	0	2	2		0.6501,0.427,0.4124,0.4965;0.6501,0.427,0.6501,0.5757	0.4124,0.6501,0.427,0.4965;0.6501,0.427,0.6501,0.5757	0.642,0.4918,0.4662,0.5333;0.642,0.4918,0.642,0.5919	0.4662,0.642,0.4918,0.5333;0.642,0.4918,0.642,0.5919
1104	0	0	0	0	Both_failed	0	0	0	0
1105	0	0	4	4		0.7029,0.2995,0.427,0.4765;0.7029,0.2995,0.2551,0.4192;0.7029,0.5901,0.427,0.5733;0.7029,0.5901,0.2551,0.516	0.2995,0.427,0.7029,0.4765;0.2995,0.2551,0.7029,0.4192;0.5901,0.427,0.7029,0.5733;0.5901,0.2551,0.7029,0.516	0.7014,0.3142,0.4918,0.5025;0.7014,0.3142,0.3318,0.4491;0.7014,0.6102,0.4918,0.6011;0.7014,0.6102,0.3318,0.5478	0.3142,0.4918,0.7014,0.5025;0.3142,0.3318,0.7014,0.4491;0.6102,0.4918,0.7014,0.6011;0.6102,0.3318,0.7014,0.5478
1106	0	0	1	1		0.8808,0.7454,0.8131	0.7454,0.8808,0.8131	0.8442,0.7446,0.7944	0.7446,0.8442,0.7944
1107	0	0	2	2		0.8808,0.4124,0.6466;0.8808,0.7522,0.8165	0.4124,0.8808,0.6466;0.7522,0.8808,0.8165	0.8442,0.4662,0.6552;0.8442,0.73,0.7871	0.4662,0.8442,0.6552;0.73,0.8442,0.7871
1108	0	0	1	1		0.7029,0.5616,0.6322	0.5616,0.7029,0.6322	0.7014,0.5958,0.6486	0.5958,0.7014,0.6486
1109	0	0	0	0	Both_failed	0	0	0	0
1110	0	0	1	1		0.8288,0.4124,0.6206	0.4124,0.8288,0.6206	0.7978,0.4662,0.632	0.4662,0.7978,0.632
1111	0	0	1	1		0.7522,0.4951,0.6236	0.7522,0.4951,0.6236	0.73,0.5632,0.6466	0.73,0.5632,0.6466
1112	0	0	1	1		0.7454,0.5616,0.6535	0.5616,0.7454,0.6535	0.7446,0.5958,0.6702	0.5958,0.7446,0.6702
1113	0	0	0	0	Both_failed	0	0	0	0
1114	0	0	1	1		0.6654,0.4527,0.427,0.515	0.427,0.6654,0.4527,0.515	0.6918,0.4992,0.4918,0.5609	0.4918,0.6918,0.4992,0.5609
1115	0	0	0	0	Both_failed	0	0	0	0
1116	0	0	0	0	Both_failed	0	0	0	0
1117	0	0	2	2		0.6654,0.5233,0.4518,0.5468;0.6654,0.5233,0.5233,0.5707	0.4518,0.5233,0.6654,0.5468;0.5233,0.5233,0.6654,0.5707	0.6918,0.535,0.45,0.5589;0.6918,0.535,0.535,0.5873	0.45,0.535,0.6918,0.5589;0.535,0.535,0.6918,0.5873
1118	0	0	4	4		0.8288,0.7454,0.7871;0.8288,0.4527,0.6407;0.8288,0.6717,0.7502;0.8288,0.5535,0.6911	0.7454,0.8288,0.7871;0.4527,0.8288,0.6407;0.8288,0.6717,0.7502;0.8288,0.5535,0.6911	0.7978,0.7446,0.7712;0.7978,0.4992,0.6485;0.7978,0.6756,0.7367;0.7978,0.5812,0.6895	0.7446,0.7978,0.7712;0.4992,0.7978,0.6485;0.7978,0.6756,0.7367;0.7978,0.5812,0.6895
1119	0	0	0	0	Both_failed	0	0	0	0
1120	0	0	0	0	Both_failed	0	0	0	0
1121	0	0	0	0	Both_failed	0	0	0	0
